airfoil,case,mach,AoA,Re,cd,cl,convergence_file,flow_tensor_path,full_flow_tensor_path
53348G2AL0,12,0.4650284388667554,4.93175971259715,1530000.0,0.6828614150779883,0.015316732594299007,airfoil_53348_G2_A_L0_case_12_convergence.pkl,53348G2AL0_12_000_Mach_0.4650_flow_tensor.npy,53348G2AL0_12_Mach_0.4650_full_flow_tensor.npy
4098G2AL0,12,0.4540817339323264,0.19605327834299846,3110000.0,0.5321970441679843,0.010696482138013549,airfoil_4098_G2_A_L0_case_12_convergence.pkl,4098G2AL0_12_000_Mach_0.4541_flow_tensor.npy,4098G2AL0_12_Mach_0.4541_full_flow_tensor.npy
50152G2AL0,9,0.7565743575023292,2.3480931363590125,9710000.0,0.033843311733969164,0.09010737823669195,airfoil_50152_G2_A_L0_case_9_convergence.pkl,50152G2AL0_9_000_Mach_0.7566_flow_tensor.npy,50152G2AL0_9_Mach_0.7566_full_flow_tensor.npy
46723G2AL0,5,0.4349784466786554,0.13929308421996822,4820000.0,0.03935401349812959,0.009427491754095487,airfoil_46723_G2_A_L0_case_5_convergence.pkl,46723G2AL0_5_000_Mach_0.4350_flow_tensor.npy,46723G2AL0_5_Mach_0.4350_full_flow_tensor.npy
3483G2AL0,8,0.16011033085986165,5.945948027542137,8400000.0,1.3443831618126114,0.015825990840700577,airfoil_3483_G2_A_L0_case_8_convergence.pkl,3483G2AL0_8_000_Mach_0.1601_flow_tensor.npy,3483G2AL0_8_Mach_0.1601_full_flow_tensor.npy
10281G2AL0,0,0.32946847194021756,4.550826947993601,6090000.0,0.7483023784830924,0.009625069925487199,airfoil_10281_G2_A_L0_case_0_convergence.pkl,10281G2AL0_0_000_Mach_0.3295_flow_tensor.npy,10281G2AL0_0_Mach_0.3295_full_flow_tensor.npy
32031G2AL0,0,0.7387903097962972,-1.6001952155563073,5890000.0,0.0728219674302776,0.01873697488142556,airfoil_32031_G2_A_L0_case_0_convergence.pkl,32031G2AL0_0_000_Mach_0.7388_flow_tensor.npy,32031G2AL0_0_Mach_0.7388_full_flow_tensor.npy
20368G2AL0,12,0.4434981590672735,1.0968148665319832,2630000.0,0.9761182347394285,0.01086218550295367,airfoil_20368_G2_A_L0_case_12_convergence.pkl,20368G2AL0_12_000_Mach_0.4435_flow_tensor.npy,20368G2AL0_12_Mach_0.4435_full_flow_tensor.npy
32585G2AL0,4,0.4240542736841937,1.9261349686482987,1990000.0,0.29771202971051863,0.011078361697404634,airfoil_32585_G2_A_L0_case_4_convergence.pkl,32585G2AL0_4_000_Mach_0.4241_flow_tensor.npy,32585G2AL0_4_Mach_0.4241_full_flow_tensor.npy
20204G2AL0,11,0.17897223897053996,-1.9444638944147392,1730000.0,0.053534105434327954,0.00988175886834807,airfoil_20204_G2_A_L0_case_11_convergence.pkl,20204G2AL0_11_000_Mach_0.1790_flow_tensor.npy,20204G2AL0_11_Mach_0.1790_full_flow_tensor.npy
11956G2AL0,10,0.3004784829309669,-1.99217005830068,2980000.0,0.13372278526471076,0.010640892172550103,airfoil_11956_G2_A_L0_case_10_convergence.pkl,11956G2AL0_10_000_Mach_0.3005_flow_tensor.npy,11956G2AL0_10_Mach_0.3005_full_flow_tensor.npy
31523G2AL0,6,0.1887756994940496,-1.3069726630138152,4810000.0,0.10791423858293704,0.010972806676805495,airfoil_31523_G2_A_L0_case_6_convergence.pkl,31523G2AL0_6_000_Mach_0.1888_flow_tensor.npy,31523G2AL0_6_Mach_0.1888_full_flow_tensor.npy
10737G2AL0,13,0.4928675203250874,-0.602645267883837,4290000.0,0.17102910139895686,0.005045877798350054,airfoil_10737_G2_A_L0_case_13_convergence.pkl,10737G2AL0_13_000_Mach_0.4929_flow_tensor.npy,10737G2AL0_13_Mach_0.4929_full_flow_tensor.npy
30944G2AL0,12,0.5809778226698349,0.23498376303976443,6490000.0,0.4846362729250093,0.01212631717442655,airfoil_30944_G2_A_L0_case_12_convergence.pkl,30944G2AL0_12_000_Mach_0.5810_flow_tensor.npy,30944G2AL0_12_Mach_0.5810_full_flow_tensor.npy
51576G2AL0,9,0.5868788651640637,2.320603925122237,5780000.0,0.4237234376097308,0.009426146965407623,airfoil_51576_G2_A_L0_case_9_convergence.pkl,51576G2AL0_9_000_Mach_0.5869_flow_tensor.npy,51576G2AL0_9_Mach_0.5869_full_flow_tensor.npy
11052G2AL0,0,0.5817267087143582,1.4067704831782395,8700000.0,0.5223163367950292,0.012235246853919959,airfoil_11052_G2_A_L0_case_0_convergence.pkl,11052G2AL0_0_000_Mach_0.5817_flow_tensor.npy,11052G2AL0_0_Mach_0.5817_full_flow_tensor.npy
41483G2AL0,10,0.4391119841617874,3.1922417423236684,1380000.0,1.077965871399482,0.01666481844606939,airfoil_41483_G2_A_L0_case_10_convergence.pkl,41483G2AL0_10_000_Mach_0.4391_flow_tensor.npy,41483G2AL0_10_Mach_0.4391_full_flow_tensor.npy
20529G2AL0,4,0.8140977595262209,-1.3195026641300904,7140000.0,0.39303362757475024,0.030521743402165367,airfoil_20529_G2_A_L0_case_4_convergence.pkl,20529G2AL0_4_000_Mach_0.8141_flow_tensor.npy,20529G2AL0_4_Mach_0.8141_full_flow_tensor.npy
43011G2AL0,0,0.7289434144414976,3.6589198721401663,2440000.0,0.15724486880379537,0.04275015696548037,airfoil_43011_G2_A_L0_case_0_convergence.pkl,43011G2AL0_0_000_Mach_0.7289_flow_tensor.npy,43011G2AL0_0_Mach_0.7289_full_flow_tensor.npy
11880G2AL0,9,0.16897905884915068,5.5140514193166235,6300000.0,1.1984214486189184,0.014548160878582315,airfoil_11880_G2_A_L0_case_9_convergence.pkl,11880G2AL0_9_000_Mach_0.1690_flow_tensor.npy,11880G2AL0_9_Mach_0.1690_full_flow_tensor.npy
4647G2AL0,0,0.70497143644649,0.970715702069572,1140000.0,0.6468270265090263,0.026854266761992488,airfoil_4647_G2_A_L0_case_0_convergence.pkl,4647G2AL0_0_000_Mach_0.7050_flow_tensor.npy,4647G2AL0_0_Mach_0.7050_full_flow_tensor.npy
29637G2AL0,4,0.7744325873218194,4.515821971485749,6390000.0,0.5754238016999953,0.09071899066398759,airfoil_29637_G2_A_L0_case_4_convergence.pkl,29637G2AL0_4_000_Mach_0.7744_flow_tensor.npy,29637G2AL0_4_Mach_0.7744_full_flow_tensor.npy
52368G2AL0,4,0.8185335809861928,2.444639713186773,9100000.0,0.5036083467476326,0.0666111272013589,airfoil_52368_G2_A_L0_case_4_convergence.pkl,52368G2AL0_4_000_Mach_0.8185_flow_tensor.npy,52368G2AL0_4_Mach_0.8185_full_flow_tensor.npy
21933G2AL0,9,0.6361295440743231,2.696391791333644,4410000.0,0.8841882987316304,0.034918448493188155,airfoil_21933_G2_A_L0_case_9_convergence.pkl,21933G2AL0_9_000_Mach_0.6361_flow_tensor.npy,21933G2AL0_9_Mach_0.6361_full_flow_tensor.npy
12079G2AL0,10,0.17295309295139039,1.0635449611008494,5780000.0,0.16521172903904519,0.009788899969859486,airfoil_12079_G2_A_L0_case_10_convergence.pkl,12079G2AL0_10_000_Mach_0.1730_flow_tensor.npy,12079G2AL0_10_Mach_0.1730_full_flow_tensor.npy
24459G2AL0,4,0.47340785936524843,-0.9055652731816224,6210000.0,0.5298400831879152,0.009167910801885002,airfoil_24459_G2_A_L0_case_4_convergence.pkl,24459G2AL0_4_000_Mach_0.4734_flow_tensor.npy,24459G2AL0_4_Mach_0.4734_full_flow_tensor.npy
40982G2AL0,0,0.8307226528170755,0.6790819762213065,3200000.0,-0.09998773501500724,0.033704743553079654,airfoil_40982_G2_A_L0_case_0_convergence.pkl,40982G2AL0_0_000_Mach_0.8307_flow_tensor.npy,40982G2AL0_0_Mach_0.8307_full_flow_tensor.npy
11183G2AL0,13,0.3258304535624357,2.361287921314389,8470000.0,0.3906130957732866,0.010705477940438735,airfoil_11183_G2_A_L0_case_13_convergence.pkl,11183G2AL0_13_000_Mach_0.3258_flow_tensor.npy,11183G2AL0_13_Mach_0.3258_full_flow_tensor.npy
51761G2AL0,10,0.3056662402456009,5.279362473916865,8090000.0,1.0317069163944668,0.010987371409646493,airfoil_51761_G2_A_L0_case_10_convergence.pkl,51761G2AL0_10_000_Mach_0.3057_flow_tensor.npy,51761G2AL0_10_Mach_0.3057_full_flow_tensor.npy
10916G2AL0,7,0.7392268859556125,2.0978304561695236,7570000.0,0.03578476762115935,0.08882777198055238,airfoil_10916_G2_A_L0_case_7_convergence.pkl,10916G2AL0_7_000_Mach_0.7392_flow_tensor.npy,10916G2AL0_7_Mach_0.7392_full_flow_tensor.npy
32065G2AL0,9,0.48063623560986113,1.7536188213990833,9940000.0,0.6207139361585343,0.010010676216435744,airfoil_32065_G2_A_L0_case_9_convergence.pkl,32065G2AL0_9_000_Mach_0.4806_flow_tensor.npy,32065G2AL0_9_Mach_0.4806_full_flow_tensor.npy
31915G2AL0,6,0.5635665658604633,-0.633420738343071,6900000.0,0.35020954699828805,0.01002971597792922,airfoil_31915_G2_A_L0_case_6_convergence.pkl,31915G2AL0_6_000_Mach_0.5636_flow_tensor.npy,31915G2AL0_6_Mach_0.5636_full_flow_tensor.npy
33998G2AL0,2,0.7197537166772432,4.3143828553302255,1300000.0,0.9461139581184419,0.04062215321228564,airfoil_33998_G2_A_L0_case_2_convergence.pkl,33998G2AL0_2_000_Mach_0.7198_flow_tensor.npy,33998G2AL0_2_Mach_0.7198_full_flow_tensor.npy
1676G2AL0,13,0.6542236017381439,3.8395593810567643,4570000.0,0.8715481098126223,0.017785062760134276,airfoil_1676_G2_A_L0_case_13_convergence.pkl,1676G2AL0_13_000_Mach_0.6542_flow_tensor.npy,1676G2AL0_13_Mach_0.6542_full_flow_tensor.npy
41815G2AL0,11,0.24193095854627095,2.6255668780386703,3940000.0,0.7945946124397156,0.009745790868457043,airfoil_41815_G2_A_L0_case_11_convergence.pkl,41815G2AL0_11_000_Mach_0.2419_flow_tensor.npy,41815G2AL0_11_Mach_0.2419_full_flow_tensor.npy
26742G2AL0,13,0.44963108215797476,-1.2585017316031324,2480000.0,-0.10614255855349262,0.010385361912054417,airfoil_26742_G2_A_L0_case_13_convergence.pkl,26742G2AL0_13_000_Mach_0.4496_flow_tensor.npy,26742G2AL0_13_Mach_0.4496_full_flow_tensor.npy
1505G2AL0,3,0.6158309087625689,3.732139722333338,4070000.0,1.0345972963936878,0.08131314102869905,airfoil_1505_G2_A_L0_case_3_convergence.pkl,1505G2AL0_3_000_Mach_0.6158_flow_tensor.npy,1505G2AL0_3_Mach_0.6158_full_flow_tensor.npy
49354G2AL0,12,0.5194407657781138,5.52183993591231,6180000.0,1.1068796471855975,0.011008116313805398,airfoil_49354_G2_A_L0_case_12_convergence.pkl,49354G2AL0_12_000_Mach_0.5194_flow_tensor.npy,49354G2AL0_12_Mach_0.5194_full_flow_tensor.npy
45808G2AL0,6,0.5804727500804392,3.0593614365769204,4450000.0,0.4601303641602707,0.012567624557158964,airfoil_45808_G2_A_L0_case_6_convergence.pkl,45808G2AL0_6_000_Mach_0.5805_flow_tensor.npy,45808G2AL0_6_Mach_0.5805_full_flow_tensor.npy
1779G2AL0,2,0.24275784181871862,0.5238990237259227,8000000.0,0.08380800389220927,0.008310235097662638,airfoil_1779_G2_A_L0_case_2_convergence.pkl,1779G2AL0_2_000_Mach_0.2428_flow_tensor.npy,1779G2AL0_2_Mach_0.2428_full_flow_tensor.npy
41460G2AL0,10,0.20835185863058567,5.766658447754031,4720000.0,1.3181786516915277,0.012996423112212083,airfoil_41460_G2_A_L0_case_10_convergence.pkl,41460G2AL0_10_000_Mach_0.2084_flow_tensor.npy,41460G2AL0_10_Mach_0.2084_full_flow_tensor.npy
10640G2AL0,11,0.1037248614914001,4.821730390224909,6580000.0,0.8718128322817787,0.009750873132192183,airfoil_10640_G2_A_L0_case_11_convergence.pkl,10640G2AL0_11_000_Mach_0.1037_flow_tensor.npy,10640G2AL0_11_Mach_0.1037_full_flow_tensor.npy
41553G2AL0,11,0.30226261386458353,5.967779878045498,8080000.0,1.186156502767686,0.011197783719148311,airfoil_41553_G2_A_L0_case_11_convergence.pkl,41553G2AL0_11_000_Mach_0.3023_flow_tensor.npy,41553G2AL0_11_Mach_0.3023_full_flow_tensor.npy
9435G2AL0,7,0.6739747803205516,5.18552432447933,2520000.0,1.0763978193537618,0.08914001155027604,airfoil_9435_G2_A_L0_case_7_convergence.pkl,9435G2AL0_7_000_Mach_0.6740_flow_tensor.npy,9435G2AL0_7_Mach_0.6740_full_flow_tensor.npy
21872G2AL0,3,0.3663059486745378,0.6729064137396441,7990000.0,0.7709878925855123,0.012809426839850908,airfoil_21872_G2_A_L0_case_3_convergence.pkl,21872G2AL0_3_000_Mach_0.3663_flow_tensor.npy,21872G2AL0_3_Mach_0.3663_full_flow_tensor.npy
30943G2AL0,2,0.5014537701461707,0.3447847585160302,7080000.0,0.4515617859323771,0.011667561473285782,airfoil_30943_G2_A_L0_case_2_convergence.pkl,30943G2AL0_2_000_Mach_0.5015_flow_tensor.npy,30943G2AL0_2_Mach_0.5015_full_flow_tensor.npy
13162G2AL0,7,0.2852715991236886,4.155124757082132,6270000.0,0.8896207467452606,0.010029885154665227,airfoil_13162_G2_A_L0_case_7_convergence.pkl,13162G2AL0_7_000_Mach_0.2853_flow_tensor.npy,13162G2AL0_7_Mach_0.2853_full_flow_tensor.npy
32065G2AL0,11,0.25038851590289357,-1.8171863772835495,6710000.0,0.1729002196227541,0.007246860911613986,airfoil_32065_G2_A_L0_case_11_convergence.pkl,32065G2AL0_11_000_Mach_0.2504_flow_tensor.npy,32065G2AL0_11_Mach_0.2504_full_flow_tensor.npy
10929G2AL0,10,0.2616280433250707,4.078987244490319,9850000.0,1.1743891411725964,0.015553015624703561,airfoil_10929_G2_A_L0_case_10_convergence.pkl,10929G2AL0_10_000_Mach_0.2616_flow_tensor.npy,10929G2AL0_10_Mach_0.2616_full_flow_tensor.npy
7026G2AL0,3,0.5469322270832833,3.4601793479612137,9890000.0,0.9314769235664365,0.015797503491263035,airfoil_7026_G2_A_L0_case_3_convergence.pkl,7026G2AL0_3_000_Mach_0.5469_flow_tensor.npy,7026G2AL0_3_Mach_0.5469_full_flow_tensor.npy
52030G2AL0,1,0.5635501100199589,2.087951090631421,3300000.0,0.6783827899662309,0.010271853276312142,airfoil_52030_G2_A_L0_case_1_convergence.pkl,52030G2AL0_1_000_Mach_0.5636_flow_tensor.npy,52030G2AL0_1_Mach_0.5636_full_flow_tensor.npy
12072G2AL0,1,0.3028944692330967,4.79889077997747,3090000.0,0.5113150514739065,0.010543773442370674,airfoil_12072_G2_A_L0_case_1_convergence.pkl,12072G2AL0_1_000_Mach_0.3029_flow_tensor.npy,12072G2AL0_1_Mach_0.3029_full_flow_tensor.npy
44827G2AL0,5,0.4881848711672029,4.966207269421121,9600000.0,0.9419268929802306,0.010383085258377191,airfoil_44827_G2_A_L0_case_5_convergence.pkl,44827G2AL0_5_000_Mach_0.4882_flow_tensor.npy,44827G2AL0_5_Mach_0.4882_full_flow_tensor.npy
4177G2AL0,8,0.2587983392159117,4.804624828949044,9560000.0,0.9244859080762537,0.01089568974511302,airfoil_4177_G2_A_L0_case_8_convergence.pkl,4177G2AL0_8_000_Mach_0.2588_flow_tensor.npy,4177G2AL0_8_Mach_0.2588_full_flow_tensor.npy
52486G2AL0,6,0.47058351645187435,-0.4342753114618578,1480000.0,0.09641027466375127,0.009417573134419675,airfoil_52486_G2_A_L0_case_6_convergence.pkl,52486G2AL0_6_000_Mach_0.4706_flow_tensor.npy,52486G2AL0_6_Mach_0.4706_full_flow_tensor.npy
52713G2AL0,10,0.7004812572890348,2.722237534370664,5910000.0,0.8499767477194733,0.016522359261487044,airfoil_52713_G2_A_L0_case_10_convergence.pkl,52713G2AL0_10_000_Mach_0.7005_flow_tensor.npy,52713G2AL0_10_Mach_0.7005_full_flow_tensor.npy
45885G2AL0,11,0.39971131634703483,-0.706016805090298,3910000.0,0.7012120379210345,0.013308665931979463,airfoil_45885_G2_A_L0_case_11_convergence.pkl,45885G2AL0_11_000_Mach_0.3997_flow_tensor.npy,45885G2AL0_11_Mach_0.3997_full_flow_tensor.npy
40894G2AL0,5,0.8375048943845171,2.7632586478814645,1060000.0,0.5405753264091089,0.13076146814958498,airfoil_40894_G2_A_L0_case_5_convergence.pkl,40894G2AL0_5_000_Mach_0.8375_flow_tensor.npy,40894G2AL0_5_Mach_0.8375_full_flow_tensor.npy
52202G2AL0,8,0.44741965991476473,1.819763590438054,5320000.0,1.0581409337868426,0.010653684067754821,airfoil_52202_G2_A_L0_case_8_convergence.pkl,52202G2AL0_8_000_Mach_0.4474_flow_tensor.npy,52202G2AL0_8_Mach_0.4474_full_flow_tensor.npy
53669G2AL0,8,0.11058829391573756,0.2712094265730842,6610000.0,0.18538521438567854,0.010717974744976277,airfoil_53669_G2_A_L0_case_8_convergence.pkl,53669G2AL0_8_000_Mach_0.1106_flow_tensor.npy,53669G2AL0_8_Mach_0.1106_full_flow_tensor.npy
34732G2AL0,12,0.25798240120056815,0.979229767925887,1320000.0,0.8656460407273813,0.011956962336991898,airfoil_34732_G2_A_L0_case_12_convergence.pkl,34732G2AL0_12_000_Mach_0.2580_flow_tensor.npy,34732G2AL0_12_Mach_0.2580_full_flow_tensor.npy
50280G2AL0,0,0.3915465084959058,-1.8335788085742553,6380000.0,0.08810251218417227,0.01050487630739862,airfoil_50280_G2_A_L0_case_0_convergence.pkl,50280G2AL0_0_000_Mach_0.3915_flow_tensor.npy,50280G2AL0_0_Mach_0.3915_full_flow_tensor.npy
5963G2AL0,12,0.7886510690407689,-0.6566220920551675,2190000.0,0.41387970304590344,0.06059800354176435,airfoil_5963_G2_A_L0_case_12_convergence.pkl,5963G2AL0_12_000_Mach_0.7887_flow_tensor.npy,5963G2AL0_12_Mach_0.7887_full_flow_tensor.npy
15260G2AL0,8,0.2762911360796829,-1.707236332968284,2100000.0,0.2728986718291601,0.01201270440689388,airfoil_15260_G2_A_L0_case_8_convergence.pkl,15260G2AL0_8_000_Mach_0.2763_flow_tensor.npy,15260G2AL0_8_Mach_0.2763_full_flow_tensor.npy
27216G2AL0,2,0.41028108529956253,3.777455591707315,3040000.0,1.1216657315160885,0.012670445211549806,airfoil_27216_G2_A_L0_case_2_convergence.pkl,27216G2AL0_2_000_Mach_0.4103_flow_tensor.npy,27216G2AL0_2_Mach_0.4103_full_flow_tensor.npy
44541G2AL0,8,0.30815660795657424,3.330596844101634,5540000.0,0.6533807731376441,0.009904648385906552,airfoil_44541_G2_A_L0_case_8_convergence.pkl,44541G2AL0_8_000_Mach_0.3082_flow_tensor.npy,44541G2AL0_8_Mach_0.3082_full_flow_tensor.npy
30413G2AL0,6,0.5291006967343201,-0.07513468090039477,7910000.0,0.8741590648884738,0.009074358947576225,airfoil_30413_G2_A_L0_case_6_convergence.pkl,30413G2AL0_6_000_Mach_0.5291_flow_tensor.npy,30413G2AL0_6_Mach_0.5291_full_flow_tensor.npy
41456G2AL0,3,0.2859249840844845,5.649599073384357,1310000.0,1.3252167482039459,0.02394019183907411,airfoil_41456_G2_A_L0_case_3_convergence.pkl,41456G2AL0_3_000_Mach_0.2859_flow_tensor.npy,41456G2AL0_3_Mach_0.2859_full_flow_tensor.npy
10630G2AL0,2,0.5992896007956808,2.594001922624387,7210000.0,0.8349374725062163,0.009078820664583107,airfoil_10630_G2_A_L0_case_2_convergence.pkl,10630G2AL0_2_000_Mach_0.5993_flow_tensor.npy,10630G2AL0_2_Mach_0.5993_full_flow_tensor.npy
868G2AL0,6,0.35009081268435627,0.39799529566511405,3470000.0,0.24056170337763855,0.01043300281094673,airfoil_868_G2_A_L0_case_6_convergence.pkl,868G2AL0_6_000_Mach_0.3501_flow_tensor.npy,868G2AL0_6_Mach_0.3501_full_flow_tensor.npy
50954G2AL0,12,0.6207694449614102,1.486641417620592,5630000.0,0.31126156472600525,0.010421501646290562,airfoil_50954_G2_A_L0_case_12_convergence.pkl,50954G2AL0_12_000_Mach_0.6208_flow_tensor.npy,50954G2AL0_12_Mach_0.6208_full_flow_tensor.npy
26879G2AL0,2,0.5180463323500057,-0.5845504241179804,3060000.0,0.5475909498087418,0.010610041751785317,airfoil_26879_G2_A_L0_case_2_convergence.pkl,26879G2AL0_2_000_Mach_0.5180_flow_tensor.npy,26879G2AL0_2_Mach_0.5180_full_flow_tensor.npy
48818G2AL0,13,0.30238520217804243,4.268132210958622,9490000.0,0.9535998815981457,0.010260457409124813,airfoil_48818_G2_A_L0_case_13_convergence.pkl,48818G2AL0_13_000_Mach_0.3024_flow_tensor.npy,48818G2AL0_13_Mach_0.3024_full_flow_tensor.npy
24906G2AL0,5,0.25446056346159135,1.1130544487936205,3110000.0,0.6880874932652712,0.009562298894537765,airfoil_24906_G2_A_L0_case_5_convergence.pkl,24906G2AL0_5_000_Mach_0.2545_flow_tensor.npy,24906G2AL0_5_Mach_0.2545_full_flow_tensor.npy
40105G2AL0,0,0.526545991098468,4.392969823665462,9830000.0,1.3776834429434401,0.020418877027548507,airfoil_40105_G2_A_L0_case_0_convergence.pkl,40105G2AL0_0_000_Mach_0.5265_flow_tensor.npy,40105G2AL0_0_Mach_0.5265_full_flow_tensor.npy
22119G2AL0,4,0.7641303626661327,1.0152763357520085,1890000.0,-0.2823708781078307,0.05805251424360382,airfoil_22119_G2_A_L0_case_4_convergence.pkl,22119G2AL0_4_000_Mach_0.7641_flow_tensor.npy,22119G2AL0_4_Mach_0.7641_full_flow_tensor.npy
51270G2AL0,0,0.2212337306591249,5.501310675563791,1420000.0,0.5954105444850533,0.012958064268230431,airfoil_51270_G2_A_L0_case_0_convergence.pkl,51270G2AL0_0_000_Mach_0.2212_flow_tensor.npy,51270G2AL0_0_Mach_0.2212_full_flow_tensor.npy
43881G2AL0,11,0.4900170595722497,3.2639335270933056,2290000.0,0.7172644861270199,0.012785319710509967,airfoil_43881_G2_A_L0_case_11_convergence.pkl,43881G2AL0_11_000_Mach_0.4900_flow_tensor.npy,43881G2AL0_11_Mach_0.4900_full_flow_tensor.npy
49161G2AL0,13,0.5267100987404965,3.97412181701222,7500000.0,0.5816623278833202,0.009125199015600313,airfoil_49161_G2_A_L0_case_13_convergence.pkl,49161G2AL0_13_000_Mach_0.5267_flow_tensor.npy,49161G2AL0_13_Mach_0.5267_full_flow_tensor.npy
51738G2AL0,10,0.5978716513237842,4.251757294077315,1740000.0,1.0719850404386324,0.02233449536750454,airfoil_51738_G2_A_L0_case_10_convergence.pkl,51738G2AL0_10_000_Mach_0.5979_flow_tensor.npy,51738G2AL0_10_Mach_0.5979_full_flow_tensor.npy
10009G2AL0,5,0.5730385777437272,-0.8886097910380755,3290000.0,0.7556509416128767,0.010510903072761063,airfoil_10009_G2_A_L0_case_5_convergence.pkl,10009G2AL0_5_000_Mach_0.5730_flow_tensor.npy,10009G2AL0_5_Mach_0.5730_full_flow_tensor.npy
51812G2AL0,7,0.6024511968535587,-1.2738239136071756,8810000.0,0.129521054205578,0.008293529025969703,airfoil_51812_G2_A_L0_case_7_convergence.pkl,51812G2AL0_7_000_Mach_0.6025_flow_tensor.npy,51812G2AL0_7_Mach_0.6025_full_flow_tensor.npy
1127G2AL0,9,0.6666272078220629,4.952611589585442,9390000.0,0.37742828532891115,0.08792945126000482,airfoil_1127_G2_A_L0_case_9_convergence.pkl,1127G2AL0_9_000_Mach_0.6666_flow_tensor.npy,1127G2AL0_9_Mach_0.6666_full_flow_tensor.npy
52324G2AL0,4,0.5048870936514892,5.167061936847237,8960000.0,1.1515708140766225,0.010602319017374656,airfoil_52324_G2_A_L0_case_4_convergence.pkl,52324G2AL0_4_000_Mach_0.5049_flow_tensor.npy,52324G2AL0_4_Mach_0.5049_full_flow_tensor.npy
27683G2AL0,6,0.2363244144295239,1.6380204824675584,1820000.0,0.3298201570520409,0.009967358667983652,airfoil_27683_G2_A_L0_case_6_convergence.pkl,27683G2AL0_6_000_Mach_0.2363_flow_tensor.npy,27683G2AL0_6_Mach_0.2363_full_flow_tensor.npy
4275G2AL0,4,0.6570358024816588,5.901634808593769,7010000.0,0.8181507361362792,0.033613086107584386,airfoil_4275_G2_A_L0_case_4_convergence.pkl,4275G2AL0_4_000_Mach_0.6570_flow_tensor.npy,4275G2AL0_4_Mach_0.6570_full_flow_tensor.npy
23865G2AL0,12,0.25642775923980965,3.9489630674682035,6230000.0,1.1171221977859127,0.01608979354214367,airfoil_23865_G2_A_L0_case_12_convergence.pkl,23865G2AL0_12_000_Mach_0.2564_flow_tensor.npy,23865G2AL0_12_Mach_0.2564_full_flow_tensor.npy
43805G2AL0,10,0.8036062676295304,-0.31596073653470547,6110000.0,-0.26644680025449763,0.09042862192042787,airfoil_43805_G2_A_L0_case_10_convergence.pkl,43805G2AL0_10_000_Mach_0.8036_flow_tensor.npy,43805G2AL0_10_Mach_0.8036_full_flow_tensor.npy
21683G2AL0,13,0.48559844906144467,-1.3332404317984723,2750000.0,0.0632782151620936,0.011643206808063866,airfoil_21683_G2_A_L0_case_13_convergence.pkl,21683G2AL0_13_000_Mach_0.4856_flow_tensor.npy,21683G2AL0_13_Mach_0.4856_full_flow_tensor.npy
20122G2AL0,6,0.39838006504826584,4.12802318856497,6350000.0,0.6780284423109736,0.009172859322095205,airfoil_20122_G2_A_L0_case_6_convergence.pkl,20122G2AL0_6_000_Mach_0.3984_flow_tensor.npy,20122G2AL0_6_Mach_0.3984_full_flow_tensor.npy
32125G2AL0,9,0.26441939481865717,2.5103616698591518,4230000.0,0.36543573233564536,0.010873674101702233,airfoil_32125_G2_A_L0_case_9_convergence.pkl,32125G2AL0_9_000_Mach_0.2644_flow_tensor.npy,32125G2AL0_9_Mach_0.2644_full_flow_tensor.npy
22374G2AL0,8,0.13803103266106623,5.8041643361275685,9740000.0,1.3679610359998309,0.015281170169485143,airfoil_22374_G2_A_L0_case_8_convergence.pkl,22374G2AL0_8_000_Mach_0.1380_flow_tensor.npy,22374G2AL0_8_Mach_0.1380_full_flow_tensor.npy
21333G2AL0,10,0.2849079646658317,0.37099146039864195,4140000.0,0.7921904673789273,0.013213014259300054,airfoil_21333_G2_A_L0_case_10_convergence.pkl,21333G2AL0_10_000_Mach_0.2849_flow_tensor.npy,21333G2AL0_10_Mach_0.2849_full_flow_tensor.npy
3412G2AL0,11,0.7886626967541323,3.643945594326575,8940000.0,0.020610753198580148,0.05557614108149342,airfoil_3412_G2_A_L0_case_11_convergence.pkl,3412G2AL0_11_000_Mach_0.7887_flow_tensor.npy,3412G2AL0_11_Mach_0.7887_full_flow_tensor.npy
10181G2AL0,12,0.5935305093268738,4.141714403842856,4780000.0,1.0409637104655336,0.011429457231396,airfoil_10181_G2_A_L0_case_12_convergence.pkl,10181G2AL0_12_000_Mach_0.5935_flow_tensor.npy,10181G2AL0_12_Mach_0.5935_full_flow_tensor.npy
32438G2AL0,11,0.5925774813815535,4.302153414329729,1640000.0,1.0013728022189665,0.024903793721291968,airfoil_32438_G2_A_L0_case_11_convergence.pkl,32438G2AL0_11_000_Mach_0.5926_flow_tensor.npy,32438G2AL0_11_Mach_0.5926_full_flow_tensor.npy
30256G2AL0,1,0.3171526795619122,0.7898986467224747,7870000.0,0.6073689421454985,0.009224209520267444,airfoil_30256_G2_A_L0_case_1_convergence.pkl,30256G2AL0_1_000_Mach_0.3172_flow_tensor.npy,30256G2AL0_1_Mach_0.3172_full_flow_tensor.npy
22115G2AL0,3,0.293764151306699,2.4106875967814414,5900000.0,0.5095533227055438,0.008699635882517837,airfoil_22115_G2_A_L0_case_3_convergence.pkl,22115G2AL0_3_000_Mach_0.2938_flow_tensor.npy,22115G2AL0_3_Mach_0.2938_full_flow_tensor.npy
